,c_1,c_2,c_3,c_4,c_5,c_6,c_7
Kentucky-Carlisle,-0.054643094539642334,0.06867223978042603,0.2694038152694702,-0.08824023604393005,-0.08091850578784943,0.08931803703308105,0.0008565261960029602
Kentucky-Carroll,0.05326437950134277,0.22424185276031494,0.27893704175949097,-0.21097293496131897,-0.029890935868024826,-0.12550616264343262,-0.06031402200460434
Kentucky-Carter,-0.11380714178085327,0.21337240934371948,0.17437893152236938,-0.15695199370384216,0.03954799100756645,0.19089215993881226,-0.13721928000450134
Kentucky-Casey,-0.050370872020721436,0.1663491129875183,0.2448035180568695,-0.1403798758983612,-0.041132017970085144,0.15468180179595947,0.0985085740685463
Kentucky-Christian,0.14551231265068054,0.07478272914886475,0.07219115644693375,0.11323961615562439,-0.08804643899202347,-0.16385525465011597,-0.03992307186126709
Kentucky-Clark,-0.19757375121116638,0.1351151466369629,-0.026652807369828224,-0.04852601885795593,-0.051387201994657516,-0.0030450820922851562,0.04643068462610245
Kentucky-Clay,0.2633883059024811,0.15191364288330078,0.4551634192466736,-0.08033046126365662,-0.15235045552253723,0.2713867425918579,-0.0528109148144722
Kentucky-Clinton,-0.04515349864959717,0.0941927433013916,0.34571462869644165,-0.11833932995796204,-0.12793467938899994,-0.06766176223754883,-0.006697401404380798
Kentucky-Crittenden,-0.12017813324928284,0.07021504640579224,0.2802967131137848,-0.10729241371154785,0.060769353061914444,0.10426980257034302,-0.005335569381713867
Kentucky-Cumberland,-0.05969265103340149,0.07113993167877197,0.2710038423538208,-0.05458962917327881,-0.11654619872570038,-0.0005167722702026367,0.08799587935209274
Kentucky-Daviess,-0.17463070154190063,0.19564169645309448,0.0036432556807994843,-0.09731057286262512,-0.15206708014011383,-0.14552587270736694,0.03976670652627945
Kentucky-Edmonson,-0.12830644845962524,0.06206458806991577,0.18948808312416077,-0.07818037271499634,0.05153714865446091,0.2015465497970581,-0.1299165040254593
Kentucky-Elliott,0.07652485370635986,-0.0277174711227417,0.516782283782959,-0.07457730174064636,0.15214048326015472,0.3292902708053589,-0.0803321897983551
Kentucky-Estill,0.030883029103279114,0.26740747690200806,0.41505205631256104,-0.19066664576530457,0.0734374076128006,0.2293708324432373,-0.13745690882205963
Kentucky-Fayette,-0.03468102216720581,0.07358896732330322,-0.2246098816394806,0.13130438327789307,-0.18774278461933136,-0.06348481774330139,0.03137149661779404
Kentucky-Fleming,-0.14217525720596313,0.08797699213027954,0.21518579125404358,-0.12250134348869324,0.09916024655103683,0.15293091535568237,0.05131687968969345
Kentucky-Floyd,0.05051496624946594,0.08190011978149414,0.2943860590457916,-0.07316350936889648,-0.20138372480869293,0.17648398876190186,0.0529431477189064
Kentucky-Franklin,-0.05563247203826904,-0.10807693004608154,0.013667955994606018,0.1946498453617096,-0.1600687950849533,0.018113315105438232,0.009372539818286896
Kentucky-Fulton,0.20777356624603271,0.16752082109451294,0.2358759343624115,0.1509859561920166,-0.09802219271659851,-0.10669830441474915,0.06276515871286392
Kentucky-Gallatin,-0.1677389144897461,0.21881353855133057,0.10553089529275894,-0.19638928771018982,0.09410791099071503,0.014267444610595703,-0.07682890444993973
Kentucky-Garrard,-0.07748377323150635,0.15874624252319336,0.14934766292572021,-0.11731740832328796,0.036887627094984055,0.2731367349624634,0.01882653683423996
Kentucky-Grant,-0.12434819340705872,0.27145200967788696,0.14598983526229858,-0.1928282082080841,0.03543899580836296,0.09512990713119507,-0.11202894896268845
Kentucky-Graves,-0.09735631942749023,0.09767270088195801,0.09688813239336014,-0.08402565121650696,-0.07516387850046158,-0.01342761516571045,0.07102211564779282
Kentucky-Grayson,-0.07290536165237427,0.11529254913330078,0.29867023229599,-0.13449794054031372,0.09306136518716812,0.108051598072052,-0.012450769543647766
Kentucky-Green,-0.11301460862159729,0.15186423063278198,0.2629440724849701,-0.10627943277359009,0.02728603035211563,0.09136331081390381,-0.03460628539323807
Kentucky-Greenup,-0.17847150564193726,0.17054128646850586,0.04393884539604187,-0.08469772338867188,-0.13957403600215912,0.05934387445449829,0.010259486734867096
Kentucky-Hancock,-0.22362357378005981,0.2843841314315796,0.1512538492679596,-0.20213398337364197,0.06513652205467224,-0.07647812366485596,-0.015392087399959564
Kentucky-Hardin,-0.039208948612213135,0.07889556884765625,-0.08277437090873718,0.07841840386390686,-0.09256135672330856,-0.007179141044616699,-0.04774133116006851
Kentucky-Harlan,0.08382955193519592,0.09769469499588013,0.35439130663871765,-0.08705925941467285,-0.16472572088241577,0.07039856910705566,-0.07921260595321655
Kentucky-Harrison,-0.0939149260520935,0.2551201581954956,0.187357097864151,-0.1558992564678192,-0.06612853705883026,0.013978421688079834,-0.014483928680419922
Kentucky-Hart,-0.02043759822845459,0.05296361446380615,0.372569739818573,-0.10089945793151855,0.13000133633613586,0.11804670095443726,-0.06324377655982971
Kentucky-Henderson,-0.08318763971328735,0.20359110832214355,0.07656694203615189,-0.06771990656852722,-0.12331730127334595,-0.08842712640762329,0.042221374809741974
Kentucky-Henry,-0.1072046160697937,0.1241191029548645,0.1661277711391449,-0.10650163888931274,0.06560550630092621,0.15023702383041382,-0.04506666958332062
Kentucky-Hickman,-0.11419215798377991,-0.022273540496826172,0.22560647130012512,-0.015373855829238892,0.06139694154262543,-0.07871779799461365,-0.014599993824958801
Kentucky-Hopkins,-0.12039491534233093,0.12330913543701172,0.08675950020551682,-0.04515907168388367,-0.10077504068613052,-0.041221678256988525,0.07363710552453995
Kentucky-Jackson,0.030332401394844055,0.211600661277771,0.34515446424484253,-0.13327953219413757,-0.06583252549171448,0.18367427587509155,0.005205161869525909
Kentucky-Jefferson,-0.022259771823883057,0.25749069452285767,-0.23235732316970825,0.09355458617210388,-0.09620298445224762,-0.10811778903007507,0.06900178641080856
Kentucky-Jessamine,-0.13776779174804688,0.11186909675598145,0.0036730021238327026,-0.04832625389099121,-0.06422805786132812,0.08073669672012329,-0.010978013277053833
Kentucky-Johnson,-0.050397902727127075,0.14241713285446167,0.18218755722045898,-0.10062530636787415,-0.1606578230857849,0.17728793621063232,0.07146617025136948
Kentucky-Kenton,-0.21646103262901306,0.2450461983680725,-0.16093924641609192,-0.0723656713962555,-0.14119385182857513,-0.028324127197265625,0.041583217680454254
Kentucky-Knott,0.05364397168159485,0.06120651960372925,0.28631529211997986,-0.03408777713775635,-0.19778454303741455,0.2616378664970398,0.0999632254242897
Kentucky-Knox,0.12616309523582458,0.22531211376190186,0.3558034896850586,-0.13355091214179993,-0.2864859998226166,0.0505220890045166,0.06229736655950546
Kentucky-Larue,-0.10262277722358704,0.16304564476013184,0.25894895195961,-0.1680162250995636,0.14342597126960754,0.00911867618560791,-0.04382216930389404
Kentucky-Laurel,-0.04942876100540161,0.25500309467315674,0.17916685342788696,-0.15314248204231262,-0.2284809798002243,-0.024933040142059326,0.024425365030765533
Kentucky-Lawrence,-0.09825101494789124,0.2028564214706421,0.19278213381767273,-0.1476942002773285,0.008256514556705952,0.25315266847610474,-0.02456095814704895
Kentucky-Lee,0.08031444251537323,0.0704224705696106,0.34665074944496155,-0.0435338020324707,-0.1685413271188736,0.2589179277420044,0.14232611656188965
Kentucky-Leslie,0.05065152049064636,0.14431393146514893,0.36674997210502625,-0.10966536402702332,-0.024418219923973083,0.25816935300827026,-0.11565917730331421
Kentucky-Letcher,0.01726403832435608,0.09051096439361572,0.27162471413612366,-0.07231006026268005,-0.15525372326374054,0.18127673864364624,0.039159514009952545
Kentucky-Lewis,0.01391686499118805,0.06734424829483032,0.45499730110168457,-0.1520179808139801,0.1018795371055603,0.2416224479675293,0.008962981402873993
Kentucky-Lincoln,-0.04379430413246155,0.19913554191589355,0.248445063829422,-0.14026868343353271,-0.018620304763317108,0.15006130933761597,0.0356828048825264
Kentucky-Livingston,-0.24400657415390015,0.10344785451889038,0.19109508395195007,-0.185714989900589,0.20936641097068787,0.03498929738998413,0.002570830285549164
Kentucky-Logan,-0.08474922180175781,0.20641040802001953,0.19661137461662292,-0.12993299961090088,0.00029148906469345093,-0.07869613170623779,0.05587530881166458
Kentucky-Lyon,-0.12421000003814697,0.0893254280090332,0.07483949512243271,0.014777988195419312,-0.1488114893436432,-0.0009203553199768066,0.00858575850725174
Kentucky-McCracken,-0.11754602193832397,0.11661994457244873,-0.019463665783405304,0.019288212060928345,-0.1479995995759964,-0.14110064506530762,0.10556749254465103
Kentucky-McCreary,0.295001745223999,0.33603352308273315,0.42818689346313477,-0.159791499376297,-0.19507816433906555,0.19506937265396118,-0.007329970598220825
Kentucky-McLean,-0.11322581768035889,0.0932115912437439,0.2207886278629303,-0.09938591718673706,-0.02707934007048607,0.13369500637054443,0.14615729451179504
Kentucky-Madison,-0.10016798973083496,0.0924634337425232,0.014812476933002472,0.015903204679489136,-0.23476213216781616,0.01994180679321289,-0.03165401518344879
Kentucky-Magoffin,0.05024963617324829,0.11258751153945923,0.4128675162792206,-0.11526384949684143,0.05267905071377754,0.2906830310821533,-0.18060927093029022
Kentucky-Marion,-0.052143096923828125,0.11798036098480225,0.23816564679145813,-0.048539578914642334,0.008942767977714539,-0.08928719162940979,-0.028279103338718414
Kentucky-Marshall,-0.28210949897766113,0.09522664546966553,0.06000044196844101,-0.088011234998703,-0.054607223719358444,-0.022001922130584717,-0.0010796040296554565
Kentucky-Martin,0.1994258165359497,0.18780535459518433,0.39861351251602173,-0.1033647358417511,0.022730089724063873,0.40094828605651855,0.03286121040582657
Kentucky-Mason,-0.12711507081985474,0.13748502731323242,0.09433434158563614,-0.03750690817832947,-0.012987128458917141,0.02389317750930786,-0.0049781277775764465
Kentucky-Meade,-0.08007755875587463,0.14614737033843994,0.08431500941514969,-0.07547733187675476,0.05868513137102127,0.19852221012115479,-0.07118628919124603
Kentucky-Menifee,0.15125086903572083,0.14242023229599,0.45303863286972046,-0.09637236595153809,-0.0905514732003212,0.27302974462509155,-0.08623773604631424
Kentucky-Mercer,-0.11074131727218628,0.10507404804229736,0.1466374397277832,-0.0674653947353363,-0.025568250566720963,0.05607956647872925,0.0714215561747551
Kentucky-Metcalfe,-0.10574847459793091,0.058963000774383545,0.2871944010257721,-0.1178591251373291,-0.06044277176260948,0.00814354419708252,0.20950406789779663
Kentucky-Monroe,0.0014910101890563965,0.043762266635894775,0.35563695430755615,-0.10032647848129272,-0.0160483717918396,0.0623701810836792,0.11117251962423325
Kentucky-Montgomery,-0.02985018491744995,0.17191100120544434,0.23225682973861694,-0.11741837859153748,-0.022947344928979874,0.03165721893310547,-0.02536187320947647
Kentucky-Morgan,0.1062231957912445,0.05958777666091919,0.37004250288009644,-0.018464237451553345,-0.013480321504175663,0.39542919397354126,-0.04425058513879776
Kentucky-Muhlenberg,-0.05990758538246155,0.14139539003372192,0.26289647817611694,-0.07443496584892273,-0.027743887156248093,-0.00439983606338501,-0.025545068085193634
Kentucky-Nelson,-0.15732347965240479,0.23589587211608887,0.0779428705573082,-0.11118924617767334,0.032066710293293,0.010536670684814453,-0.010193683207035065
Kentucky-Nicholas,-0.07144880294799805,0.1892155408859253,0.2581689655780792,-0.1475065052509308,0.03592348098754883,0.1840444803237915,0.023622460663318634
Kentucky-Ohio,-0.05299639701843262,0.1744924783706665,0.25617486238479614,-0.16689500212669373,0.05950853228569031,0.04122680425643921,-0.11159058660268784
Kentucky-Oldham,-0.44476407766342163,0.081764817237854,-0.4180578291416168,0.03167414665222168,-0.006949207745492458,0.06071901321411133,0.09109146147966385
Kentucky-Owen,-0.13612473011016846,0.02698969841003418,0.23410984873771667,-0.05128133296966553,0.07077270746231079,0.17286783456802368,-0.056920602917671204
Kentucky-Owsley,0.1674351990222931,-0.25542858242988586,0.47604799270629883,0.11935381591320038,-0.32371819019317627,0.23070478439331055,0.06056428700685501
Kentucky-Pendleton,-0.23516422510147095,0.21207666397094727,0.1453896462917328,-0.19173720479011536,0.2536805272102356,0.2185705304145813,0.0038072243332862854
Kentucky-Perry,-0.031064987182617188,0.09985226392745972,0.18934190273284912,-0.05619537830352783,-0.21606352925300598,0.08099639415740967,0.047905661165714264
Kentucky-Pike,-0.07188168168067932,0.1339174509048462,0.18749380111694336,-0.09856513142585754,-0.14232537150382996,0.1091921329498291,-0.009099714457988739
Kentucky-Powell,-0.024854004383087158,0.14048033952713013,0.3786335587501526,-0.15428057312965393,0.09236064553260803,0.08869558572769165,-0.21394385397434235
Kentucky-Pulaski,-0.03549113869667053,0.15720045566558838,0.1688345968723297,-0.10917988419532776,-0.24415113031864166,-0.018939077854156494,0.05513947457075119
Kentucky-Robertson,-0.07298111915588379,0.09691238403320312,0.3552827835083008,-0.10180595517158508,0.09645301848649979,0.16890698671340942,-0.14082477986812592
Kentucky-Rockcastle,-0.021371841430664062,0.23198962211608887,0.2724944055080414,-0.15296325087547302,-0.17554230988025665,0.09022420644760132,-0.03393483906984329
Kentucky-Rowan,-0.0023945868015289307,0.009071409702301025,0.23531320691108704,0.010923624038696289,-0.3005605638027191,0.026929378509521484,-0.0186762735247612
Kentucky-Russell,-0.004363954067230225,0.12660086154937744,0.28974074125289917,-0.12518131732940674,-0.17637905478477478,-0.018983185291290283,0.07640112191438675
Kentucky-Scott,-0.2622060179710388,0.09563392400741577,-0.10022848844528198,-0.019237637519836426,-0.0057918475940823555,-0.08381494879722595,-0.03183191269636154
Kentucky-Shelby,-0.16683918237686157,0.06740707159042358,-0.14664866030216217,-0.022734075784683228,0.0253702774643898,-0.0059012770652771,-0.04878047853708267
Kentucky-Simpson,-0.05978208780288696,0.22560614347457886,0.1352950632572174,-0.08290183544158936,-0.045205049216747284,-0.11158996820449829,0.11861587315797806
Kentucky-Spencer,-0.3783625364303589,0.2523718476295471,-0.1664210855960846,-0.1432294249534607,0.11079327017068863,0.1374484896659851,0.04913154989480972
Kentucky-Taylor,-0.011067986488342285,0.15905123949050903,0.20135682821273804,-0.10345423221588135,-0.1866612732410431,-0.0784919261932373,0.05578786879777908
Kentucky-Todd,-0.07940143346786499,0.0733177661895752,0.24937844276428223,-0.08503437042236328,0.17598532140254974,-0.04222899675369263,0.026046983897686005
Kentucky-Trigg,-0.10204720497131348,0.11935621500015259,0.06902427226305008,0.023862332105636597,-0.005880805663764477,0.07781249284744263,0.10676620155572891
Kentucky-Trimble,-0.16256171464920044,0.20441222190856934,0.1752943992614746,-0.20090779662132263,0.15049941837787628,0.1269109845161438,-0.053831227123737335
Kentucky-Union,0.061278074979782104,0.03158074617385864,0.2684910297393799,0.026054739952087402,0.004146571271121502,-0.06262069940567017,0.021690838038921356
Kentucky-Warren,-0.047107040882110596,0.14119607210159302,-0.02553466148674488,0.003563404083251953,-0.1440853327512741,-0.10338789224624634,-0.02907583862543106
Kentucky-Washington,-0.13235285878181458,0.11909770965576172,0.1656610369682312,-0.10828754305839539,0.12475934624671936,-0.0020616650581359863,0.013407669961452484
Kentucky-Wayne,0.047965407371520996,0.13302522897720337,0.376640260219574,-0.12945517897605896,-0.09469010680913925,0.007628798484802246,-0.052358582615852356
Kentucky-Webster,-0.10428783297538757,0.11710011959075928,0.21257850527763367,-0.14904144406318665,0.138732448220253,-0.017773091793060303,-0.018635541200637817
Kentucky-Whitley,0.00036978721618652344,0.1470128297805786,0.22517487406730652,-0.0816015899181366,-0.2795363962650299,0.022765934467315674,0.01487424224615097
Kentucky-Wolfe,0.3035361170768738,0.09964126348495483,0.5321131944656372,-0.04525849223136902,-0.2834230363368988,0.40819424390792847,-0.13227170705795288
Kentucky-Woodford,-0.2318667769432068,-0.02040266990661621,-0.10879695415496826,-0.0009788572788238525,0.027256589382886887,0.002237081527709961,0.06671243160963058
Louisiana-Acadia,0.013718828558921814,0.24315571784973145,0.058431535959243774,-0.017149537801742554,0.08524936437606812,0.0373268723487854,-0.01718222349882126
Louisiana-Allen,0.1230211853981018,0.01911747455596924,0.11676212400197983,0.1606106013059616,0.0677802786231041,0.10719937086105347,-0.14479590952396393
